"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.363957458E0,-8.800199890E0,-6.827302551E-1,2.195933533E0
3.373997458E0,-8.672515411E0,-7.354206848E-1,2.286495209E0
3.384037458E0,-8.678802338E0,-7.527845764E-1,2.349364471E0
3.394077458E0,-8.778794403E0,-7.231462097E-1,2.357447662E0
3.404118458E0,-8.951235809E0,-6.249504089E-1,2.355501709E0
3.414158458E0,-9.170230408E0,-4.782554626E-1,2.468516693E0
3.424198458E0,-9.375603333E0,-3.921844482E-1,2.532284088E0
3.434238458E0,-9.479786682E0,-3.622467041E-1,2.489173737E0
3.444278458E0,-9.463769989E0,-4.821473694E-1,2.408491516E0
3.454319458E0,-9.490863647E0,-6.361770630E-1,2.264041901E0
3.464359458E0,-9.549391937E0,-7.857160950E-1,2.186652832E0
3.474399458E0,-9.568701782E0,-8.776249695E-1,2.163750458E0
3.484439458E0,-9.551188202E0,-9.292675781E-1,2.295775909E0
3.494479458E0,-9.497749329E0,-9.166937256E-1,2.481090546E0
3.504520458E0,-9.399104462E0,-9.300160217E-1,2.628084869E0
3.514560458E0,-9.437574463E0,-9.761201477E-1,2.770139465E0
3.524600458E0,-9.552385712E0,-1.057251434E0,2.958747253E0
3.534640458E0,-9.699230347E0,-1.223854980E0,3.169209595E0
3.544680458E0,-9.902208252E0,-1.424138489E0,3.394341431E0
3.554721458E0,-1.007973907E1,-1.550625458E0,3.553909607E0
3.564761458E0,-1.016371445E1,-1.521885223E0,3.615132294E0
3.574801458E0,-1.023077499E1,-1.432670746E0,3.610641632E0
3.584841458E0,-1.028795609E1,-1.277144165E0,3.616180115E0
3.594881458E0,-1.045051804E1,-1.170266418E0,3.669319611E0
3.604922458E0,-1.083387085E1,-1.151405640E0,3.888314209E0
3.614962458E0,-1.135523666E1,-1.323697357E0,4.226161652E0
3.625002458E0,-1.204814575E1,-1.593735809E0,4.672832794E0
3.635042458E0,-1.267429367E1,-1.860331421E0,5.230423279E0
3.645082458E0,-1.283715500E1,-2.085163879E0,5.524411926E0
3.655122458E0,-1.238090378E1,-2.364333344E0,4.083508301E0
3.665163458E0,-1.162707138E1,-2.870879974E0,1.115480347E0
3.675203458E0,-1.088102280E1,-3.577111359E0,-4.996609497E-1
3.685243458E0,-1.054257660E1,-4.482578430E0,-1.504371643E0
3.695283458E0,-1.157063873E1,-3.938010864E0,-2.772534485E0
3.705323458E0,-1.306363403E1,-2.443668365E0,-2.378254395E0
3.715364458E0,-1.429841629E1,-1.561103668E0,-1.507964172E0
3.725404750E0,-1.555370590E1,-5.569917297E-1,-2.236499176E0
3.735444750E0,-1.628867752E1,1.206940155E0,-4.237537994E0
3.745484750E0,-1.569935303E1,2.811004486E0,-6.245013428E0
3.755524750E0,-1.451022583E1,3.350482635E0,-7.879614258E0
3.765565750E0,-1.404948395E1,2.201921082E0,-9.144783325E0
3.775605750E0,-1.374546616E1,-4.888833618E-1,-8.801547089E0
3.785645750E0,-1.356539063E1,-1.320404205E0,-6.819069672E0
3.795685750E0,-1.323442886E1,-9.623487854E-1,-4.385430450E0
3.805725750E0,-1.283326309E1,-4.385879517E-1,-2.111060028E0
3.815766750E0,-1.213361801E1,5.629792786E-1,-1.050515442E0
3.825806750E0,-1.132365234E1,1.564995575E0,-7.689509583E-1
3.835846750E0,-1.037058426E1,2.288141785E0,-6.532415771E-1
3.845886750E0,-9.478140106E0,2.760110321E0,-1.033301239E0
3.855926750E0,-8.962013397E0,2.877017212E0,-1.488804016E0
3.865967750E0,-8.840615845E0,2.500849457E0,-1.519789581E0
3.876007750E0,-8.884923706E0,1.985171814E0,-1.402583313E0
3.886047750E0,-8.882678375E0,1.548978882E0,-1.289568329E0
3.896087750E0,-8.787326660E0,1.124910736E0,-1.186432800E0
3.906127750E0,-8.666378174E0,8.042774963E-1,-9.859996033E-1
3.916168750E0,-8.467591553E0,5.780978394E-1,-7.860154724E-1
3.926208750E0,-8.065677338E0,2.802172852E-1,-5.840853882E-1
