"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.494131042E0,-9.679172058E0,-1.890568542E-1,-7.926017761E-1
3.504171042E0,-9.690997467E0,-2.047741699E-1,-8.015830994E-1
3.514211042E0,-9.687105560E0,-2.074685669E-1,-8.057743835E-1
3.524251042E0,-9.702224121E0,-2.245330811E-1,-8.370593262E-1
3.534291042E0,-9.729317780E0,-2.308200073E-1,-8.247848511E-1
3.544331042E0,-9.720635834E0,-2.266287231E-1,-8.244854736E-1
3.554370042E0,-9.728868713E0,-2.444416809E-1,-8.619076538E-1
3.564410042E0,-9.722432098E0,-2.164498901E-1,-8.698411560E-1
3.574450042E0,-9.742340698E0,-2.008822632E-1,-8.975335693E-1
3.584490042E0,-9.743987274E0,-1.968406677E-1,-8.791218567E-1
3.594530042E0,-9.751471710E0,-1.848655701E-1,-8.671467590E-1
3.604570042E0,-9.736802216E0,-1.884580994E-1,-8.737330627E-1
3.614609042E0,-9.712702332E0,-1.902543640E-1,-8.663983154E-1
3.624649042E0,-9.680818634E0,-1.850152588E-1,-8.804690552E-1
3.634689042E0,-9.691446533E0,-1.793270874E-1,-8.824150085E-1
3.644729042E0,-9.687105560E0,-1.824705505E-1,-8.607101440E-1
3.654769042E0,-9.716743927E0,-1.709445190E-1,-8.764274597E-1
3.664808042E0,-9.713750153E0,-1.784289551E-1,-8.996292114E-1
3.674848042E0,-9.703870697E0,-1.785786438E-1,-8.927435303E-1
3.684888042E0,-9.702224121E0,-1.703457642E-1,-8.813671875E-1
3.694928042E0,-9.723330231E0,-1.603166199E-1,-8.909472656E-1
3.704968042E0,-9.730814667E0,-1.348695374E-1,-9.044192505E-1
