"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.277597958E0,2.861925960E-2,5.071934313E-2,-8.404217660E-3
3.287637958E0,2.810527012E-2,4.274930060E-2,-1.125859376E-2
3.297677958E0,3.356847912E-2,3.817452490E-2,-1.813940331E-2
3.307717958E0,4.202508181E-2,3.587115556E-2,-2.351765707E-2
3.317757958E0,5.456421897E-2,4.277175292E-2,-3.210638091E-2
3.327797958E0,6.976048648E-2,5.665188283E-2,-4.030412436E-2
3.337837958E0,8.214306831E-2,7.348875701E-2,-4.135667160E-2
3.347877958E0,9.402848780E-2,8.119994402E-2,-4.455326498E-2
3.357917958E0,1.006951332E-1,7.974123955E-2,-4.685731232E-2
3.367957958E0,1.023122072E-1,6.845209748E-2,-4.802004993E-2
3.377997958E0,1.020914167E-1,5.835172161E-2,-4.971906543E-2
3.388037958E0,9.764553607E-2,5.681134760E-2,-5.047407374E-2
3.398077958E0,9.303460270E-2,5.822891742E-2,-4.890920967E-2
3.408117958E0,8.578708023E-2,5.230631307E-2,-4.873876646E-2
3.418157958E0,7.979393005E-2,3.945498168E-2,-4.955080524E-2
3.428197958E0,7.287290692E-2,2.501106262E-2,-5.549604818E-2
3.438237958E0,6.608392298E-2,1.510873344E-2,-5.370034650E-2
3.448277958E0,6.188785285E-2,9.305172600E-3,-5.467293411E-2
3.458317958E0,5.955025181E-2,6.571642123E-3,-5.024091527E-2
3.468357958E0,5.927807838E-2,4.940189421E-3,-4.712262005E-2
3.478397958E0,5.914117396E-2,3.111519851E-3,-4.540899023E-2
3.488437958E0,5.725672096E-2,3.518450772E-3,-4.610886797E-2
3.498477958E0,5.392012000E-2,5.557390396E-3,-4.396305606E-2
3.508517958E0,4.774264991E-2,8.049576543E-3,-4.653886706E-2
3.518557958E0,4.131070524E-2,8.585873060E-3,-4.748617113E-2
3.528597958E0,3.770665079E-2,6.202610210E-3,-4.641158506E-2
3.538637958E0,3.266730905E-2,-5.410870072E-4,-4.520629346E-2
3.548677958E0,2.776123211E-2,-3.811182454E-3,-4.552640393E-2
3.558717958E0,2.069549635E-2,-9.074183181E-3,-4.407112673E-2
3.568756958E0,1.309962850E-2,-1.348997001E-2,-3.968197107E-2
3.578796958E0,6.908345968E-3,-1.629052870E-2,-3.646278754E-2
3.588836958E0,-1.807224471E-4,-1.681650430E-2,-3.141796216E-2
3.598876958E0,-2.145139733E-3,-1.449666545E-2,-2.698477916E-2
3.608916958E0,-7.197156549E-3,-1.026809867E-2,-2.424225584E-2
3.618956958E0,-1.476875413E-2,-1.012666430E-2,-2.102359943E-2
3.628996958E0,-1.874964684E-2,-8.612125181E-3,-1.843527332E-2
3.639036958E0,-2.578956261E-2,-1.122721471E-2,-1.330235880E-2
3.649076958E0,-3.269566968E-2,-1.406987198E-2,-1.132522803E-2
3.659116958E0,-4.175926000E-2,-1.634996757E-2,-8.139622398E-3
3.669156958E0,-4.740942270E-2,-1.989916153E-2,-7.311911788E-3
3.679196958E0,-5.717189983E-2,-2.117340639E-2,-6.609276868E-3
3.689236958E0,-6.801015884E-2,-2.229672670E-2,-2.229175530E-3
3.699276958E0,-7.518524677E-2,-1.813687012E-2,2.135745250E-3
3.709316958E0,-8.597557992E-2,-7.283177692E-4,7.062060758E-3
3.719356958E0,-9.667402506E-2,1.572050154E-2,1.371163037E-2
3.729396958E0,-1.041010469E-1,3.289975598E-2,1.698279008E-2
3.739436958E0,-1.133677140E-1,3.673368320E-2,1.922082901E-2
3.749476958E0,-1.213278994E-1,3.442125767E-2,2.107225917E-2
3.759516958E0,-1.313077658E-1,3.717145696E-2,2.399312332E-2
3.769556958E0,-1.376271844E-1,5.133254826E-2,2.554947510E-2
3.779596958E0,-1.429949254E-1,7.626786083E-2,2.883028425E-2
3.789636958E0,-1.413272619E-1,8.569119126E-2,2.989874408E-2
